Compound ID,SMILES,ATSC6d,ATSC5Z,ATSC6Z,ATSC8Z,ATSC8se,ATSC5i,RPCS,Xch-3d,Mor24v,SMR_VSA9,nG12FHRing,JGI5,JGI6,JGI7,JGI8,JGI9,JGI10,GhoseFilter,measured log(solubility:mol/L)
5-Methylchrysene,c1cccc2c3c(C)cc4ccccc4c3ccc12,-0.1129476584022043,-137.1441689623508,-68.73278236914601,31.955922865013783,0.0303146666666667,-29.99020789788273,139.92893551871447,0.0,0.1711261142348317,0.0,0,0.0222800925925925,0.0200583090379008,0.0069444444444444,0.0080624842529604,0.0,0.0,True,-6.59
aldosterone,CC13CCC(=O)C=C1CCC4C2CCC(C(=O)CO)C2(CC(O)C34)C=O,8.555555555555552,-116.84224965706451,51.88888888888888,1.2825788751714755,-1.399553234567904,-33.50604808890633,161.2735021856268,0.0,0.1278271218266479,0.0,0,0.0331502525252525,0.029152220027796,0.0171455735071806,0.0162578920457071,0.0109638631687242,0.0110022786790463,True,-3.85
Amitraz,CN(C=Nc1ccc(C)cc1C)C=Nc2ccc(C)cc2C,-1.6799999999999993,-80.34469135802469,81.73925925925926,191.4775308641976,-0.2967070261728393,-54.547559381074045,145.9634687526729,0.0,0.0053915360460553,0.0,0,0.0340277777777777,0.011584062196307,0.0167100694444444,0.0118102796674225,0.008203125,0.0065979661939257,True,-5.47
testosterone propionate,CCC(=O)OC3CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C,-2.699907663896587,43.2049861495845,-22.772853185595604,124.37550015389353,-0.2713511111111106,-17.45354638984051,22.583416275313937,0.0,0.0435514108279022,0.0,0,0.031539039039039,0.0260974274767378,0.0181068459129683,0.0172740102985638,0.0122547398589065,0.0064165788071511,True,-5.37
Nitroethane,CCN(=O)=O,0.0,0.0,0.0,0.0,0.0,0.0,18.439861119574097,0.0,-0.0091286689232771,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,-0.22
3-Heptanol,CCCCC(O)CC,0.375,10.625,-33.625,27.5625,0.0715562499999995,0.154584592915308,59.656861022824536,0.0,-0.0492312646791628,0.0,0,0.0185185185185185,0.0,0.0,0.0,0.0,0.0,False,-1.47
Cyclohexyl-5-spirobarbituric acid,O=C2NC(=O)C1(CCCCC1)C(=O)N2,1.2899408284023677,-68.0,-76.0,-24.0,-0.3731501065088756,4.822818104430186,46.021759264060606,0.0,0.0847035211244132,0.0,0,0.046875,0.0204081632653061,0.0277777777777777,0.0,0.0,0.0,True,-3.06
5-Allyl-5-ethylbarbital,O=C1NC(=O)NC(=O)C1(CC)CC=C,3.810650887573967,-112.0,-43.0,-24.0,-0.3731501065088756,-2.034825790516426,34.84258564410862,0.0,-0.0051943953061033,0.0,0,0.0293209876543209,0.026938775510204,0.0,0.0,0.0,0.0,True,-1.614
1-Octadecanol,CCCCCCCCCCCCCCCCCCO,-0.1920590951061864,0.6611265004616782,0.6500461680517089,0.6278855032317643,-0.0054127867036009,-0.4433225685267886,109.73153592090338,0.0,0.0307327796165156,0.0,0,0.0039682539682539,0.0031397174254317,0.0026041666666666,0.0022446689113355,0.002,0.0018365472910927,False,-8.4
Methanol,CO,0.0,0.0,0.0,0.0,0.0,0.0,48.73690731787429,0.0,0.014501331085071,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.57
adrenosterone,CC34CC(=O)C1C(CCC2=CC(=O)CCC12C)C3CCC4(=O),1.616257088846881,9.48393194706996,-37.12665406427218,38.36862003780719,-0.4194295122873346,-8.232207366496871,28.00108879402074,0.0,-0.2003089775130539,0.0,0,0.0334946236559139,0.0330226757369614,0.01649558632977,0.0195432008782348,0.0150790895061728,0.0,True,-3.48
"2,3,3',4,4',5-PCB",Clc1ccc(cc1Cl)c2cc(Cl)c(Cl)c(Cl)c2Cl,-1.0413223140495855,-55.17355371900821,-362.67768595041326,137.68595041322305,0.5626980165289251,0.4389458440420284,46.9680319356484,0.0,0.0396267895172563,11.126902983393991,0,0.0350877192982456,0.0290816326530612,0.021780303030303,0.0131015369110607,0.0,0.0,False,-7.82
isoguanine,Nc1nc(O)nc2nc[nH]c12,3.65625,-71.703125,23.25,0.0,0.0,1.185083324862822,57.44803902967762,0.0,-0.0853852094623103,6.010464839586836,0,0.04,0.0,0.0,0.0,0.0,0.0,False,-3.401
Niclosamide,Oc1ccc(Cl)cc1C(=O)Nc2ccc(cc2Cl)N(=O)=O,-1.6920332936979787,166.90130796670627,-99.80499405469678,42.04994054696788,0.8147748953626628,16.949194115488737,146.61700380680844,0.0,0.1169991178833251,5.749511833283905,0,0.0280671296296296,0.0192910848549946,0.0160818713450292,0.012278491643571,0.0139583333333333,0.0087873686358534,True,-4.7
2-Ethylnaphthalene,CCc1ccc2ccccc2c1,-2.888888888888889,-6.25,-25.0,25.0,0.0237159999999999,-1.3667281721122857,117.86527841153465,0.0,0.0441099305943923,0.0,0,0.0243055555555555,0.0201360544217687,0.0277777777777777,0.0,0.0,0.0,False,-4.29
Metolachlor,CCc1cccc(C)c1N(C(C)COC)C(=O)CCl,-5.88459250446163,-156.52409280190366,-161.71148126115403,-156.614515169542,-0.593964361094585,-24.72453195222214,0.8641276701194651,0.0,0.0778056880625456,0.0,0,0.0232204861111111,0.0173372206025267,0.0113811728395061,0.010204081632653,0.0,0.0,True,-2.73
Glafenine,OCC(O)COC(=O)c1ccccc1Nc2ccnc3cc(Cl)ccc23,-6.2341806381828,-6.854515954570055,-36.50567874526771,-4.610059491617093,-0.2108250497566252,13.452795042952534,40.36352302257352,0.0,0.039526633959191,0.0,0,0.0224206349206349,0.0156734693877551,0.0105744949494949,0.0108630346725584,0.0106944444444444,0.0079855797027514,True,-4.571
Dichloromethane,ClCCl,0.0,0.0,0.0,0.0,0.0,0.0,18.66116274745668,0.0,-0.0150536751094052,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,-0.63
Morin,Oc1ccc(c(O)c1)c3oc2cc(O)cc(O)c2c(=O)c3O,-3.43359375,-137.609375,-38.359375,-38.390625,0.6414377499999998,3.1289185240857487,214.451305955082,0.0,-0.251609481358454,40.071258076990965,0,0.0349616858237547,0.0252721088435374,0.0193713450292397,0.0105100241154662,0.02025,0.0041152263374485,True,-3.083
Dibenzofurane,o1c2ccccc2c3ccccc13,1.2267573696145126,-63.22222222222223,-20.10657596371881,30.5374149659864,0.057606122448979,-5.418897876735216,43.96164319853392,0.0,-0.0925563428403065,0.0,1,0.0169047619047619,0.0081481481481481,0.0,0.0,0.0,0.0,True,-4.6
Pentyl propanoate,CCCCC(=O)OCC,-1.1512287334593567,-56.17769376181475,-55.410207939508496,17.78449905482042,0.2202298071833636,-2.279217332603864,14.410636983119764,0.0,-0.0393069377100646,0.0,0,0.0138888888888888,0.0204081632653061,0.0,0.0,0.0,0.0,False,-2.25
"2,2',3,5'-PCB",Clc1ccc(Cl)c(c1)c2cccc(Cl)c2Cl,-1.438016528925621,31.04132231404956,42.61157024793389,-46.11570247933884,-0.1483723966942151,-2.5077027168540047,17.046736205548736,0.0,-0.154475913512821,11.126902983393991,0,0.0262345679012345,0.0202721088435374,0.0138888888888888,0.0,0.0,0.0,False,-6.47
Vinclozolin,CC1(OC(=O)N(C1=O)c2cc(Cl)cc(Cl)c2)C=C,-6.32098765432099,-123.31275720164604,136.49382716049374,-343.0727023319616,-0.8371813772290815,19.51747261500249,13.78297283945609,0.0,-0.1326711250103868,0.0,0,0.0340277777777777,0.0264902998236331,0.0167100694444444,0.0068027210884353,0.0,0.0,True,-4.925
Ancymidol,COc1ccc(cc1)C(O)(C2CC2)c3cncnc3,1.4873469387755147,-55.22122448979591,54.06367346938776,-82.1273469387755,-0.3420282644897947,-37.48361694290074,53.36348945688322,0.2886751345948128,0.0550984790863366,5.749511833283905,0,0.0199884259259259,0.0207086167800453,0.0138115852401566,0.009755291005291,0.0085416666666666,0.0123456790123456,True,-2.596
"2,2-Dimethylbutane",CCC(C)(C)C,0.0,60.75,0.0,0.0,0.0,13.284597832931066,174.93772562663654,0.0,0.0474295917811896,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,-3.55
Ethyl butyrate,CCCCCOC(=O)CC,-1.745562130177515,-23.23076923076924,-8.863905325443787,-39.70414201183434,-0.2261967810650892,-3.791927341460766,12.384627089910452,0.0,-0.0046714668074191,0.0,0,0.0222222222222222,0.0204081632653061,0.0104166666666666,0.0,0.0,0.0,False,-1.28
Coumachlor,CC(=O)CC(c1ccc(Cl)cc1)c2c(O)c3ccccc3oc2=O,-7.690992767915845,-4.01446416831033,-94.96909927679158,296.93096646942786,3.112047844181457,-3.5387752364192746,15.062124180072136,0.0,0.0751936581694399,5.749511833283905,0,0.0328124999999999,0.0175179260893546,0.0211111111111111,0.0066966357693174,0.013671875,0.0082644628099173,True,-5.839
"1,2-Benzenediol",Oc1ccccc1O,0.6530612244897959,23.34693877551022,19.75510204081633,0.0,0.0,5.35156929446022,100.68144593219122,0.0,-0.0308682896711174,11.49902366656781,0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.62
"cis-1,2-Dimethylcyclohexane",C/C1CCCCC1\C,1.333333333333333,58.333333333333314,33.333333333333336,0.0,0.0,12.75612960638095,131.8705346178833,0.0,0.109135756866821,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,-4.3
"3,3-Dimethyl-2-butanone",CC(=O)C(C)(C)C,0.0,102.3905817174515,0.0,0.0,0.0,14.67865946450696,1.7919128653145466,0.0,0.0326225771970537,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,-0.72
Flutriafol,OC(Cn1cncn1)(c2ccc(F)cc2)c3ccccc3F,-2.3738775510204078,-17.184489795918363,22.368979591836748,57.53632653061226,1.5370868799999993,-5.314515122944723,86.48745604694248,0.0,-0.1905432646549038,0.0,0,0.0236265432098765,0.0100707757850614,0.0163787105751391,0.0105552406147644,0.0134387860082304,0.0,True,-3.37
Acrolein,C=CC=O,0.0,0.0,0.0,0.0,0.0,0.0,67.04025708587366,0.0,-0.0432069753207269,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.57
Pyridazine,c1ccnnc1,0.0,10.240000000000002,0.0,0.0,0.0,0.559692212625638,104.48643981779976,0.0,-0.0715821371476986,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.1
Norethisterone,CC34CCC1C(CCC2=CC(=O)CCC12O)C3CCC4(O)C#C,4.937526030820491,30.48771345272801,164.57809246147434,-5.087880049979178,-0.3844334060807997,-6.493672675342022,135.13542848770615,0.0,-0.1593120603646921,12.343784214475903,0,0.0358045977011494,0.0320891255052745,0.0204494992441421,0.0153901066599479,0.015134479717813,0.0096248682107267,True,-4.57
"2,3-Dimethylnaphthalene",Cc1cc2ccccc2cc1C,-0.9722222222222234,31.25,-50.0,37.5,0.0355739999999999,6.8336408605611805,120.73581111174624,0.0,0.0643285063153925,0.0,0,0.0277777777777777,0.04,0.0,0.0,0.0,0.0,False,-4.72
"1,3-Benzenediol",Oc1cccc(O)c1,0.9795918367346936,-30.530612244897952,29.6326530612245,0.0,0.0,4.392233168698429,90.5162534659951,0.0,-0.0355351397103293,11.49902366656781,0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.81
"3,3-Dimethylpentane",CCC(C)(C)CC,0.4253308128544427,79.39508506616257,20.841209829867672,0.0,0.0,17.361839917947925,186.4714800648381,0.0,0.0896540241125517,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,-4.23
Betamethasone-17-valerate,CCCCC(=O)OC3(C(C)CC4C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC34C)C(=O)CO,2.0132910136877564,-284.11465978972427,-174.94743106526474,-32.4405871850823,0.3793266470938338,-63.9043783644679,0.0,0.0,-0.2671904322473423,0.0,0,0.0350684931506849,0.0282014560210048,0.0196939887065937,0.0133596758809343,0.011468878600823,0.00844908925717,False,-4.71
4-Chlorotoluene,Cc1ccc(Cl)cc1,0.8533333333333336,96.32000000000002,-128.52,0.0,0.0,5.571252553758114,114.77537726774986,0.0,-0.0225440037171189,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,-3.08
Inosine,OCC1OC(C(O)C1O)n2cnc3c(O)ncnc23,-3.5931321540062418,-21.401664932362117,23.01456815816859,-55.290322580645146,-0.2757655483870967,-1.5039926497685656,250.17171775708093,0.0,-0.1589934121663236,5.879988336435371,0,0.0264682539682539,0.0225497606449987,0.0193016309087737,0.0129755605946082,0.0078125,0.0,False,-1.23
Pentylbenzene,CCCCCc1ccccc1,-2.341563786008231,2.8806584362139915,1.6460905349794268,-7.818930041152254,-0.0074173497942388,0.6299323262410745,131.18539815136066,0.0,-0.0875305894559385,0.0,0,0.0150462962962962,0.0120816326530612,0.0144675925925925,0.0204081632653061,0.0,0.0,False,-4.64
"5,6-Dimethylchrysene",Cc1c(C)c2c3ccccc3ccc2c4ccccc14,-4.592592592592589,-99.3827160493827,-112.03703703703704,62.96296296296296,0.059729185185184,-21.732665255315744,140.98553709345697,0.0,0.1969029879911406,0.0,0,0.0282738095238095,0.0201680672268907,0.0092592592592592,0.0080624842529604,0.0,0.0,False,-7.01
2-Chloro-2-methylbutane,CCC(C)(C)Cl,0.0,104.69896193771623,0.0,0.0,0.0,9.45592020964054,0.0,0.0,0.0296883047837448,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,-2.51
"1,1,2-Trichlorotrifluoroethane",FC(F)(Cl)C(F)(Cl)Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.1772126579451829,0.0,-0.0239061513775025,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,-3.04
"2,2',3,3'-PCB",Clc1cccc(c1Cl)c2cccc(Cl)c2Cl,-1.4380165289256206,-224.9586776859504,42.61157024793389,-46.11570247933884,-0.1483723966942151,-2.905627757823004,20.70451113968426,0.0,-0.0194326822286481,11.126902983393991,0,0.0277777777777777,0.0202721088435374,0.0138888888888888,0.0,0.0,0.0,False,-7.28
"1,7-phenantroline",c1cnc2c(c1)ccc3ncccc23,0.9504132231404948,-47.39669421487604,-5.975206611570266,20.82644628099173,0.0534982809917349,-13.328987487007984,218.67197903176563,0.0,-0.0022128012155254,0.0,1,0.0125,0.0195918367346938,0.0,0.0,0.0,0.0,True,-2.68
Cyclohexene,C1CCC=CC1,0.0,28.125,0.0,0.0,0.0,6.150276774505137,132.7977390960402,0.0,-0.0118723985612284,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,-2.59
4-Methyl-2-pentanol,CC(C)CC(C)O,1.360544217687075,-104.20408163265304,74.50340136054422,0.0,0.0,-8.407648175608895,50.56772705542507,0.0,0.022279909574742,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,-0.8
Benzo(a)fluorene,C1c2ccccc2c3ccc4ccccc4c13,-0.9714625445897732,-23.483947681331763,21.8192627824019,-4.072532699167666,-0.0038633674197387,-5.135387662157731,173.49081349179858,0.0,0.1756130813090159,11.126902983393991,0,0.0251909722222222,0.0087610801896516,0.00723970143613,0.0047831632653061,0.0,0.0,True,-6.68
"1,4-Dimethylnaphthalene ",Cc1ccc(C)c2ccccc12,5.736111111111108,-75.0,-12.5,0.0,0.0,-16.400738065347024,94.8738349586029,0.0,0.0555181372092129,0.0,0,0.025,0.0,0.0,0.0,0.0,0.0,False,-4.14
o-Nitrophenol,Oc1ccccc1N(=O)=O,1.3333333333333337,-47.04,-9.880000000000004,0.0,0.0,5.35069780275485,21.968069539953248,0.0,0.0164172055580568,5.749511833283905,0,0.0625,0.0,0.0,0.0,0.0,0.0,False,-1.74
Monotropitoside,COC(=O)c1ccccc1OC2OC(COC3OCC(O)C(O)C3O)C(O)C(O)C2O,-1.8633425669436707,-63.69621421975991,20.56048014773776,-52.35887965527854,-0.2535960135426297,14.659939020632391,115.8642788318067,0.0,-0.0267175200370281,5.749511833283905,0,0.0260840108401084,0.0212430426716141,0.0172101449275362,0.0134087962194814,0.0094758064516129,0.0072271536918001,False,-0.742
"1,2-Dichloropropane",CC(Cl)CCl,0.0,0.0,0.0,0.0,0.0,0.0,100.66193928402788,0.0,-0.1114592875551318,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,-1.6
"2,3-Dimethylpentane",CCC(C)C(C)C,0.8506616257088851,33.7429111531191,41.68241965973535,0.0,0.0,7.37878196512796,181.6975349839268,0.0,0.1034734257434278,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,-4.28
Sorbitol,OCC(O)C(O)C(O)C(O)CO,1.3017751479289936,-11.78698224852071,-12.639053254437876,22.57988165680473,0.0339328757396447,-0.929435587187746,131.42984120936296,0.0,0.1086658142788551,0.0,0,0.0208333333333333,0.010204081632653,0.0,0.0,0.0,0.0,False,1.09
"3,4-PCB",Clc1ccc(cc1Cl)c2ccccc2,-0.7355371900826445,56.03305785123966,6.380165289256198,-124.52892561983472,-0.3329120991735531,-0.7610982411123033,91.214064885401,0.0,-0.1819830216452702,11.126902983393991,0,0.0328282828282828,0.0227551020408163,0.0186631944444444,0.0204081632653061,0.0,0.0,True,-6.39
Phenol,c1ccccc1O,0.2899408284023669,14.449704142011838,8.100591715976332,0.0,0.0,4.469244351426257,67.39566814947273,0.0,-0.0427728282031459,5.749511833283905,0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0
Formothion,COP(=S)(OC)SCC(=O)N(C)C=O,-6.591715976331363,4.508875739644972,241.60946745562129,-65.4792899408284,0.3088608136094655,-13.873498779075968,0.0,0.0,0.2041686586198007,0.0,0,0.0404040404040404,0.0185528756957328,0.0089285714285714,0.0,0.0,0.0,True,-1.995
o-Xylene,Cc1ccccc1C,1.1851851851851851,59.25925925925927,29.629629629629637,0.0,0.0,12.95860785410131,115.97092618280335,0.0,0.0109823447064836,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,-2.8
RTI 3,O2c1cc(C)ccc1N(C)C(=O)c3cc(N)cnc23,-14.06640625,-95.87890625,-122.015625,75.63671875,0.1440997617187499,-10.12824666307629,46.572928223769296,0.0,0.1978178679782303,11.629500169719275,1,0.0260416666666666,0.0289909297052154,0.0116080286281179,0.0254498404299991,0.0,0.0,True,-3.043
3-Pentanoyloxymethylphenytoin,O=C1N(COC(=O)CCCC)C(=O)C(N1)(c2ccccc2)c3ccccc3,-8.896293211162016,35.63515201999164,-157.88004997917534,0.9475218658892308,-1.238002472303207,-0.7734622873082956,43.79236860838712,0.0,-0.259033614658673,0.0,0,0.0225810185185185,0.0136780045351473,0.0155292055093642,0.0106480796827587,0.0056720679012345,0.0047079744049441,True,-4.678
Isoquinoline,c1ccc2cnccc2c1,1.3702422145328716,7.0,15.0,0.0,0.0,2.75952702113008,121.2162550438392,0.0,-0.0002032157328018,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,-1.45
Chloroethane,ClCC,0.0,0.0,0.0,0.0,0.0,0.0,87.87242866633535,0.0,-0.0199451942353699,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,-1.06
phthalamide,c1cC2C(=O)NC(=O)C2cc1,2.08641975308642,-21.11111111111112,-2.222222222222225,0.0,0.0,4.543158920794782,23.551553321964185,0.0,0.0314272042415294,0.0,0,0.0625,0.0,0.0,0.0,0.0,0.0,False,-2.932
Terbacil,Cc1[nH]c(=O)n(c(=O)c1Cl)C(C)(C)C,-5.127572016460903,-351.40740740740745,-336.3703703703703,280.33333333333337,1.1602373703703706,24.20140251716437,26.7785066842861,0.0,0.0545068885694711,0.0,0,0.0442708333333333,0.0,0.0,0.0,0.0,0.0,True,-2.484
Quintozene,Clc1c(Cl)c(Cl)c(N(=O)=O)c(Cl)c1Cl,2.0,26.306122448979565,-30.693877551020417,0.0,0.0,1.3601335026749743,5.420076017761938,0.0,-0.0879895871647286,0.0,0,0.0262345679012345,0.0,0.0,0.0,0.0,0.0,False,-5.82
Diazepam,CN2C(=O)CN=C(c1ccccc1)c3cc(Cl)ccc23,-10.74380165289256,47.564738292011,108.76033057851238,-18.218549127640085,-0.2248063223140501,-3.637302519678996,32.156792156837426,0.0,0.0851207236467564,0.0,0,0.027183908045977,0.0213013901212658,0.0115531789638932,0.0153061224489795,0.0,0.0,True,-3.754
Cyclopentane,C1CCCC1,0.0,0.0,0.0,0.0,0.0,0.0,173.15018195401495,0.0,-0.0789514497069319,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,-2.64
RTI 15,CCN2c1nc(C)cc(C)c1NC(=O)c3cccnc23,-14.111111111111107,-213.31172839506172,-242.0216049382716,84.0524691358025,0.309736802469134,9.948575041616577,56.98762406099247,0.0,0.0897228322459788,0.0,1,0.0308246527777777,0.023267825648778,0.0109614158163265,0.0204081632653061,0.0,0.0,True,-4.554
Acetamide,CC(=O)N,0.0,0.0,0.0,0.0,0.0,0.0,20.97385790038101,0.0,-0.0288403509092834,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.58
p-Methoxybenzaldehyde,COc1ccc(C=O)cc1,-1.296296296296296,32.0,44.0,-9.0,-0.3854428148148145,-0.2551708700027942,122.71431038327054,0.0,0.0437230578010097,5.749511833283905,0,0.0601851851851851,0.0204081632653061,0.0,0.0,0.0,0.0,False,-1.49
Minoxidil,Nc1cc(nc(N)n1=O)N2CCCCC2,-6.147777777777777,-64.34222222222223,-93.96444444444442,4.204444444444444,-0.5736579955555561,-3.5949191774479883,58.249204074409285,0.0,-0.0834537379262031,0.0,0,0.0363247863247863,0.0204081632653061,0.0204861111111111,0.0204081632653061,0.0,0.0,True,-1.989
aminopyrine,CN(C)c2c(C)n(C)n(c1ccccc1)c2=O,-0.5467128027681657,-308.49480968858137,-48.564013840830455,24.775086505190306,0.3345260830449817,26.021964953684886,26.46936709810636,0.0,0.1756227948531969,5.687386274683562,0,0.028179012345679,0.021636432350718,0.0156249999999999,0.0204081632653061,0.0,0.0,True,-0.364
Hexestrol,CCC(C(CC)c1ccc(O)cc1)c2ccc(O)cc2,-0.8027210884353777,-59.412698412698425,-29.75510204081633,-8.603174603174605,-0.635582857142857,-20.33615901874392,134.5010720370691,0.0,0.1308036881773381,11.49902366656781,0,0.0236625514403292,0.0201855287569573,0.0182291666666666,0.0131015369110607,0.008,0.020610141822263,True,-4.43
Ditalimfos,CCOP(=S)(OCC)N2C(=O)c1ccccc1C2=O,-15.429752066115704,-458.2561983471075,-341.53719008264466,109.82644628099176,1.1171807419651063,6.055631485503941,1.4124899315319068,0.0,0.1858299529073448,0.0,0,0.0340046296296296,0.0146198830409356,0.010204081632653,0.0156249999999999,0.0,0.0,True,-3.35
p-Chloroiodobenzene,Clc1ccc(I)cc1,0.0,476.75000000000006,0.0,0.0,0.0,2.985016379757738,91.8860364871338,0.0,-0.0341145577266959,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,-4.03
RTI 6,CCN2c1nc(N(C)(CCO))ccc1NC(=O)c3cccnc23,-14.73979591836735,-141.31292517006804,-161.4195011337868,9.712018140589578,0.480477276643995,-6.003849794562649,76.71621344725786,0.0,0.1133752105727066,0.0,1,0.027878086419753,0.0219809523809523,0.0164492332020527,0.0095927590612964,0.0095490397805212,0.0051525354555657,True,-3.36
3-Pentanol,CCC(O)CC,0.4444444444444448,22.51851851851852,28.444444444444443,0.0,0.0,0.9937425423456412,48.42097221151323,0.0,-0.0453189664146239,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,-0.24
"1,3,5-Trimethylbenzene ",Cc1cc(C)cc(C)c1,6.612244897959186,-183.67346938775503,165.30612244897958,0.0,0.0,-40.16507281309463,94.39540257459204,0.0,-0.0422668360197978,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,-3.4
Isobutyl acetate,CC(C)COC(=O)C,1.8900000000000003,-0.5599999999999943,-122.75999999999998,0.0,0.0,-5.009766562637747,11.695429058810614,0.0,-0.0415492138394402,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,-1.21
Ethalfluralin,CCN(CC(C)=C)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O,-0.3491599707815891,42.32578524470418,85.18845872899927,-302.4616508400292,-8.643602997808616,7.983130833650847,0.0,0.0,0.1035909895280777,0.0,0,0.0484601449275362,0.0177498691784406,0.013503086419753,0.0185185185185185,0.0,0.0,True,-6.124
Ethyl acetate,CCOC(=O)C,0.734693877551021,-35.3877551020408,53.08163265306121,0.0,0.0,-2.6552644051886944,15.937596267280512,0.0,0.0545978754550907,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,-0.04
Acenapthene,C1Cc2cccc3cccc1c23,7.669421487603306,-88.84297520661158,94.21487603305783,0.0,0.0,-19.42787153746336,147.8773604293523,0.0,-0.0489664271441445,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,-4.63
D-fenchone,CC2(C)C1CCC(C)(C1)C2=O,6.954732510288063,-7.74074074074074,133.7037037037037,0.0,0.0,-1.8001823809918986,0.0,0.0,-0.0253016098316618,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,-1.85
Fenothiocarb,CN(C)C(=O)SCCCCOc1ccccc1,-0.7006172839506166,-115.18518518518516,21.60493827160493,89.01234567901236,0.3898336512345679,-9.89945368649938,43.805257378766136,0.0,-0.0677782847109374,5.749511833283905,0,0.0167824074074074,0.01291280148423,0.0074652777777777,0.0091262842585593,0.0117361111111111,0.0078109943429808,True,-3.927
Thiometon,CCSCCSP(=S)(OC)OC,-0.6748971193415634,55.7997256515775,201.3868312757201,-243.3168724279835,-0.925479810699587,-13.103624845830783,0.5965595577388694,0.0,0.1015325962341833,0.0,0,0.0238095238095238,0.0204081632653061,0.0125,0.0,0.0,0.0,True,-3.091
Cyclobutyl-5-spirobarbituric acid,O=C2NC(=O)C1(CCC1)C(=O)N2,1.89,-34.879999999999974,-7.839999999999993,0.0,0.0,5.380871801167229,34.58166879341872,0.0,0.0969708775018077,0.0,0,0.0277777777777777,0.04,0.0,0.0,0.0,0.0,False,-1.655
RTI 10,O2c1ccccc1N(C)C(=O)c3cccnc23,-2.074074074074076,-137.34019204389574,-74.19341563786008,69.27983539094649,0.4021408230452656,-9.750758937517356,44.0946090182954,0.0,0.1981370029880314,11.629500169719275,1,0.0193859649122806,0.0165180146132527,0.0049130763416477,0.0,0.0,0.0,True,-3.672
2-Octanone,CCCCCCC(=O)C,-1.3328,2.7647999999999944,2.355199999999999,-42.864,-0.2508351359999996,-0.3326102722002405,18.011673007538008,0.0,-0.0178764503434204,0.0,0,0.0277777777777777,0.0272108843537415,0.0,0.0,0.0,0.0,False,-2.05
nevirapine,Cc3ccnc4N(C1CC1)c2ncccc2C(=O)Nc34,-23.660899653979243,-118.49134948096884,-304.76816608996546,170.553633217993,0.7894799999999993,29.494138226817935,49.134031177501285,0.2886751345948128,0.1035044842836788,0.0,1,0.0212460317460317,0.0178231292517006,0.0111111111111111,0.0,0.0,0.0,True,-3.19
Ethane,CC,0.0,0.0,0.0,0.0,0.0,0.0,137.26031282849775,0.0,-0.0032884385135016,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,-1.36
Isonazid,c1nccc(C(=O)NN)c1,1.314878892733563,-24.716262975778548,20.775086505190316,0.0,0.0,-1.5352087829197316,39.80938414478971,0.0,-0.1029057789749335,0.0,0,0.0381944444444444,0.04,0.0,0.0,0.0,0.0,False,0.009
Nitromethane,CN(=O)=O,0.0,0.0,0.0,0.0,0.0,0.0,52.825030778426296,0.0,0.0161800891702771,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.26
"2,3,5,6-Tetrachlorophenol",Oc1c(Cl)c(Cl)cc(Cl)c1Cl,0.715976331360947,35.0887573964497,60.36094674556215,0.0,0.0,2.7377477104700105,50.58026682892623,0.0,-0.068743965101913,5.749511833283905,0,0.0,0.0,0.0,0.0,0.0,0.0,False,-3.37
