Compound ID,SMILES,measured log(solubility:mol/L),ATSC6d,ATSC5Z,ATSC6Z,ATSC8Z,ATSC8se,ATSC5i,RPCS,Xch-3d,Mor24v,SMR_VSA9,nG12FHRing,JGI5,JGI6,JGI7,JGI8,JGI9,JGI10,GhoseFilter
hydrazobenzene,N(Nc1ccccc1)c2ccccc2,-2.92,-1.7278106508875746,30.79289940828403,-8.60355029585799,-17.58579881656805,0.04682660355029417,19.508278162013752,82.16497801413922,0.0,-0.037858574505546916,0.0,0,0.018055555555555554,0.00016326530612244817,0.006076388888888888,0.008062484252960446,0.0,0.0,True
2-Chloro-2-methylbutane,CCC(C)(C)Cl,-2.51,0.0,104.69896193771625,0.0,0.0,0.0,9.45592020964054,0.0,0.0,0.029688304783744828,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
Ethyl nonanoate,CCCCCCCCC(=O)OCC,-3.8,-0.09142857142857128,-50.02938775510204,2.1942857142857126,0.5224489795918321,-0.16454478367346928,-2.067690904332491,15.598354969625328,0.0,-0.016482999316824915,0.0,0,0.013888888888888888,0.011661807580174929,0.010416666666666666,0.009876543209876541,0.005000000000000001,0.008264462809917356,True
Iodoethane,CCI,-1.6,0.0,0.0,0.0,0.0,0.0,0.0,81.72630733629126,0.0,-0.012045430150864556,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
Carbetamide,c1c(NC(=O)OC(C)C(=O)NCC)cccc1,-1.83,-0.7226813590449953,-63.08264462809916,-35.42975206611569,-72.93388429752065,-0.829470685032139,16.769541127562352,22.02228518786278,0.0,-0.008313193536473196,0.0,0,0.017795138888888888,0.023422291993720566,0.01070601851851852,0.008230452674897117,0.006875,0.006870047274087678,True
Methyl acrylate,COC(=O)C=C,-0.22,0.6666666666666664,-6.611111111111109,48.166666666666664,0.0,0.0,-4.254504659460607,22.739739306651224,0.0,-0.028751380250190757,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
RTI 17,CCN2c1ccccc1N(C)C(=S)c3cccnc23,-4.706,-4.977508650519028,-236.5051903114187,-280.5951557093426,207.40484429065745,0.39931291868512203,-5.3372600749112955,36.54806792035515,0.0,0.1440725374114896,0.0,1,0.025517241379310343,0.017589394732251875,0.004913076341647772,0.0,0.0,0.0,True
Pentamethylbenzene,Cc1cc(C)c(C)c(C)c1C,-4.0,8.465020576131685,-49.58847736625509,89.40329218106999,0.0,0.0,-10.843835044577654,95.19474735048098,0.0,0.09386630329017687,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
Cyclooctyl-5-spirobarbituric acid,O=C2NC(=O)C1(CCCCCCC1)C(=O)N2,-2.982,1.359375,-25.125,-71.75,-19.3125,-0.5362308281250001,-10.061340721879473,42.89284601893919,0.0,0.18466081026232212,0.0,0,0.021825396825396828,0.030000000000000002,0.015625,0.02040816326530612,0.0,0.0,True
1-Tetradecanol,CCCCCCCCCCCCCCO,-5.84,-0.26074074074074044,0.8237037037037055,0.8059259259259276,0.7703703703703716,-0.011999051851851843,-0.5806136817518401,128.16236100774537,0.0,-0.026484178026162538,0.0,0,0.005555555555555555,0.0045351473922902496,0.00390625,0.003527336860670193,0.003333333333333334,0.003305785123966942,True
Isofenphos,CCOP(=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C,-4.194,-15.778827977315691,-561.0,-128.0,-42.0,0.33332634404536726,8.836990708468125,38.41315000757601,0.0,-0.030417632790548474,5.749511833283905,0,0.0324820788530466,0.017063857801184995,0.021701388888888888,0.009411171876157868,0.017142857142857144,0.0,True
"1,1,1,2-Tetrachloroethane",ClCC(Cl)(Cl)Cl,-2.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0762273794181923,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
cortisone acetate,CC(=O)OCC(=O)C3(O)CCC4C2CCC1=CC(=O)CCC1(C)C2C(=O)CC34C,-4.21,-2.750933639758687,69.29100833093939,28.8014938236139,-63.69204251651821,-1.81537901522551,-12.22770949945309,34.28701137102947,0.0,0.15296503202660522,0.0,0,0.034801587301587306,0.02912471655328798,0.017720629918634115,0.017111782984798853,0.010640817901234568,0.011113465658920204,True
p-t-Butylphenol,CC(C)(C)c1ccc(O)cc1,-2.41,-3.2384000000000004,-5.641599999999998,70.07039999999999,46.78559999999999,0.09749381760000032,-9.00936427583379,77.61182925046825,0.0,-0.04337250056575533,5.749511833283905,0,0.08854166666666667,0.0,0.0,0.0,0.0,0.0,False
phenothrin,CC(C)=CC3C(C(=O)OCc2cccc(Oc1ccccc1)c2)C3(C)C,-5.24,4.64940828402367,-130.508875739645,-153.43786982248517,-113.59763313609467,-0.2960131360946747,22.836617563226234,12.906479892251449,0.16666666666666666,0.1636236958193202,11.49902366656781,0,0.01790798611111111,0.019229024943310656,0.010685123408337693,0.013136609862800339,0.008913874191651969,0.01095149021074947,False
o-Chloroiodobenzene,Clc1ccccc1I,-3.54,0.0,-355.24999999999994,0.0,0.0,0.0,0.9997324299787385,101.05332405653158,0.0,-0.11434174068953486,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
6-hydroxyquinoline,Oc2ccc1ncccc1c2,-2.16,1.2037037037037046,0.2592592592592606,14.592592592592595,10.382716049382717,0.028711419753086366,-3.5791277653825095,81.21726630776982,0.0,-0.010384247768636928,5.749511833283905,0,0.020833333333333336,0.04,0.0,0.0,0.0,0.0,False
Phenol,c1ccccc1O,0.0,0.28994082840236696,14.449704142011838,8.100591715976332,0.0,0.0,4.469244351426257,67.39566814947273,0.0,-0.042772828203145916,5.749511833283905,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1-Butyne,CCC#C,-1.24,0.0,12.0,0.0,0.0,0.0,2.6241180904555135,52.487646962002465,0.0,0.01968102435339174,12.343784214475903,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1-Nitronapthalene,O=N(=O)c1cccc2ccccc12,-3.54,4.125,-32.0,-31.5,0.0,0.0,-4.580706941142182,16.62042755589717,0.0,-0.04451904469832295,0.0,0,0.02700617283950617,0.04,0.0,0.0,0.0,0.0,True
kebuzone,CC(=O)CCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3,-3.27,-16.888888888888893,-57.34693877551019,-115.6235827664399,39.823129251700664,0.5683579319727902,20.749242653445084,22.681215612929954,0.0,0.1377886459259917,0.0,0,0.026058201058201058,0.01023033774913474,0.013165509259259259,0.01091794742588393,0.008068181818181822,0.012345679012345678,True
1-Phenylethanol,CC(O)c1ccccc1,-0.92,1.4709141274238218,-6.138504155124653,12.628808864265931,0.0,0.0,-1.931929224317208,65.25552518611026,0.0,0.012207284601364575,0.0,0,0.0625,0.0,0.0,0.0,0.0,0.0,False
Chrysene,c1ccc2c(c1)ccc3c4ccccc4ccc23,-8.057,-0.23999999999999977,-53.0,6.0,-14.0,-0.013280960000000825,-11.589854899511812,135.90937747953126,0.0,0.30663398295609295,0.0,0,0.019005847953216377,0.01673469387755102,0.006944444444444444,0.008062484252960446,0.0,0.0,True
2-Octanone,CCCCCCC(=O)C,-2.05,-1.3328,2.7647999999999944,2.355199999999999,-42.864,-0.2508351359999996,-0.33261027220024053,18.011673007538008,0.0,-0.017876450343420405,0.0,0,0.027777777777777776,0.0272108843537415,0.0,0.0,0.0,0.0,False
Lactose,OCC1OC(OC2C(O)C(O)C(O)OC2CO)C(O)C(O)C1O,-0.244,-2.1728395061728403,-43.21382716049383,22.938271604938265,-41.97037037037038,0.545778666666667,7.234417900402668,367.3137251451347,0.0,-0.14911931999247094,0.0,0,0.028703703703703703,0.024517945109078114,0.021090534979423863,0.014575459813555049,0.009652777777777777,0.0,False
"1,2,4,5-Tetrabromobenzene",Brc1cc(Br)c(Br)cc1Br,-6.98,0.0,1004.7499999999998,0.0,0.0,0.0,3.1123846158367448,58.92191325156985,0.0,0.16400896765359282,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
5-Allyl-5-methylbarbital,O=C1NC(=O)NC(=O)C1(C)CC=C,-1.16,3.219281663516069,13.31379962192816,-71.64839319470698,-24.28733459357278,-0.39968275236294787,-14.833620980955345,49.44844977083147,0.0,0.06919174022249455,0.0,0,0.020833333333333336,0.04040816326530613,0.0,0.0,0.0,0.0,True
p-Bromoiodobenzene,Brc1ccc(I)cc1,-4.56,0.0,1217.0,0.0,0.0,0.0,5.3137722863339905,82.8674229197673,0.0,0.02934212931728394,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
3-Ethyl-3-pentanol,CCC(O)(CC)CC,-0.85,1.6875,35.4375,82.6875,0.0,0.0,0.5621700214099942,31.592724909667645,0.0,-0.10353189087625611,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
hydrochlorothiazide,NS(=O)(=O)c2cc1c(NCNS1(=O)=O)cc2Cl,-2.63,-3.5968000000000013,161.49439999999996,-103.23519999999999,55.6768,-0.5465275199999992,-32.470139978409065,3.763205155387622,0.0,-0.16952687571056077,0.0,0,0.07161458333333333,0.011479591836734693,0.027777777777777776,0.0,0.0,0.0,True
Secobarbital,O=C1NC(=O)NC(=O)C1(C(C)CCC)CC=C,-2.356,-1.3306122448979567,-191.80897959183673,-89.00408163265307,5.999183673469375,-0.2039694987755101,-5.1880834529410835,31.753905720740235,0.0,-0.08695988482266691,0.0,0,0.030336257309941522,0.020259740259740262,0.014756944444444444,0.0,0.0,0.0,True
Butane,CCCC,-2.57,0.0,18.367346938775505,0.0,0.0,0.0,4.016507281309453,152.94361936729015,0.0,-0.024962646595916082,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
Ethylbenzene,CCc1ccccc1,-2.77,1.037037037037037,-0.9259259259259224,14.814814814814818,0.0,0.0,-0.20247824772033748,115.7591583950244,0.0,0.010992443578529635,0.0,0,0.0625,0.0,0.0,0.0,0.0,0.0,False
1-Methylnaphthalene,Cc1cccc2ccccc12,-3.7,4.097505668934241,-50.96371882086168,46.14512471655329,0.0,0.0,-11.144568042892638,89.61981926929309,0.0,0.057465141293984,0.0,0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,False
Quinoline,c1ccc2ncccc2c1,-1.3,1.6608996539792382,-16.0,21.0,0.0,0.0,-1.4949529411841915,150.5046925600044,0.0,0.0110344862524737,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
Diosgenin,C1C(O)CCC2(C)CC3CCC4(C)C5(C)CC6OCC(C)CC6OC5CC4C3C=C21,-7.32,-6.25925925925926,172.6944444444444,-131.41666666666666,4.916666666666644,0.09735199999999726,29.38822509015857,117.21069188754885,0.0,0.13096546325293115,0.0,1,0.0314795918367347,0.024945420028476502,0.020859440267335005,0.012605997260015116,0.010503556092324211,0.009214876033057852,False
diisooctyl phthalate,c1(C(=O)OCCCCCC(C)(C))c(C(=O)OCCCCCC(C)(C))cccc1,-6.637,-2.499540863177228,69.24517906336091,-40.86317722681357,-83.81818181818181,-2.0980080000000036,12.985496991948224,60.31623490151838,0.0,0.06999045202054266,0.0,0,0.021701388888888888,0.014518950437317782,0.009002057613168723,0.009167199643390118,0.0056018518518518535,0.0065384484576403775,False
Fructose,OCC1OC(O)(CO)C(O)C1O,0.64,6.25,-20.0,28.0,9.0,0.09241600000000016,-0.9848125197429748,0.0,0.0,0.008525128564790967,0.0,0,0.01111111111111111,0.0,0.0,0.0,0.0,0.0,False
"1,2-Diethoxyethane ",CCOCCOCC,-0.77,-1.4876033057851237,19.0,-18.0,12.0,0.21749117355371625,-0.40397499772165935,74.17055282256862,0.0,0.0011654241591336635,0.0,0,0.018518518518518517,0.020408163265306124,0.0,0.0,0.0,0.0,False
2-Chlorotoluene,Cc1ccccc1Cl,-3.52,0.8533333333333336,16.32000000000002,34.68000000000001,0.0,0.0,4.096321553499116,114.96016804660565,0.0,-0.04079899517737832,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2-Butanone,CCC(=O)C,0.52,0.0,38.8224852071006,0.0,0.0,0.0,4.638687107816689,12.397808127390139,0.0,0.0430947432549737,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
Triazolam,Cc3nnc4CN=C(c1ccccc1Cl)c2cc(Cl)ccc2n34,-4.09,-6.49387755102041,-60.81795918367348,42.791836734693874,-233.90775510204082,-0.5774758024489792,-28.25333158056234,41.28453594916335,0.0,0.11466510975268063,5.687386274683562,1,0.022806267806267804,0.024388852315119593,0.012909149166913143,0.009397833207357017,0.0078125,0.0,True
p-Bromoacetanilide,CC(=O)Nc1ccc(Br)cc1,-3.083,-0.2437673130193903,84.86703601108032,-32.927977839335185,-404.15235457063704,-0.24563409972299155,-7.51519599229466,21.38325485053811,0.0,0.04315253248701354,0.0,0,0.028935185185185185,0.05387755102040817,0.0,0.0,0.0,0.0,False
Flucythrinate,CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c3ccc(OC(F)F)cc3,-6.876,-4.21938775510204,-230.32653061224488,-69.68367346938776,-184.28571428571433,-2.3930737678571425,4.646145570461893,8.223187860552708,0.0,-0.1150937336992869,23.31775681264399,0,0.021400226757369616,0.024761904761904756,0.009837962962962965,0.011245690688199396,0.0068585526315789475,0.007644722571770832,False
"2,4,6-Trichlorophenol",Oc1c(Cl)cc(Cl)cc1Cl,-2.34,0.5917159763313609,-23.79881656804734,-61.86390532544379,0.0,0.0,3.814148936585034,56.582622857955116,0.0,-0.034602990192258404,5.749511833283905,0,0.0,0.0,0.0,0.0,0.0,0.0,False
Fenitrothion,COP(=S)(OC)Oc1ccc(N(=O)=O)c(C)c1,-4.04,-0.8145065398335306,-261.7277051129608,14.366230677764554,128.52080856123663,3.5720882378121277,5.506607873975827,1.0622482389907373,0.0,0.12109967413259985,5.749511833283905,0,0.03657407407407408,0.0280690737833595,0.02700617283950617,0.012345679012345675,0.0,0.0,True
o-Nitroaniline,Nc1ccccc1N(=O)=O,-1.96,1.5625,-54.25,0.0,0.0,0.0,5.28985706450916,20.374672087825974,0.0,0.0027161903273123403,0.0,0,0.0625,0.0,0.0,0.0,0.0,0.0,False
Fenarimol,OC(c1ccc(Cl)cc1)(c2cncnc2)c3ccccc3Cl,-4.38,-0.8477508650519048,-61.0,-56.0,131.0,0.8171950242214534,-20.532706751952414,51.352351912701266,0.0,-0.09925954127714846,0.0,0,0.016264619883040933,0.014219881500987495,0.01986882716049383,0.009259259259259255,0.015625,0.0,True
eucalyptol,CC12CCC(CC1)C(C)(C)O2,-1.64,9.04280618311534,-44.73246135552907,173.84661117717002,0.0,0.0,-15.89146902766802,0.0,0.0,-0.17096703036796254,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2-Heptanol,CCCCCC(C)O,-1.55,-0.625,1.4375,1.375,36.75,0.09540833333333275,-1.237276295580717,58.36172208762575,0.0,-0.012358748364009348,0.0,0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,False
2-Butoxyethanol,CCCCOCCO,-0.42,-0.9421487603305788,-15.0,-16.0,-4.0,-0.23240370247933878,2.6826229095357257,74.02559241244155,0.0,0.014111674999449163,0.0,0,0.018518518518518517,0.020408163265306124,0.0,0.0,0.0,0.0,False
Tetrafluthrin,Cc1c(F)c(F)c(COC(=O)C2C(C=C(Cl)C(F)(F)F)C2(C)C)c(F)c1F,-7.321,1.6674598453301614,-218.75669244497317,-253.34503271861976,-176.95776323616894,-2.7418125687091015,29.706667351503373,1.2880360725822846,0.16666666666666666,0.12338142087485773,0.0,0,0.03936868686868687,0.021895141895141895,0.02083569538926681,0.014660493827160493,0.013707561728395063,0.01218753188450158,True
3-Pentanol,CCC(O)CC,-0.24,0.4444444444444448,22.51851851851852,28.444444444444443,0.0,0.0,0.9937425423456411,48.42097221151323,0.0,-0.0453189664146239,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
isoguanine,Nc1nc(O)nc2nc[nH]c12,-3.401,3.65625,-71.703125,23.25,0.0,0.0,1.185083324862822,57.44803902967762,0.0,-0.08538520946231039,6.010464839586836,0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,False
Stirofos,COP(=O)(OC)OC(=CCl)c1cc(Cl)c(Cl)cc1Cl,-4.522,-3.4132653061224496,242.28571428571442,395.12244897959187,-84.36734693877554,1.4538859145408147,-11.652972432185956,0.0,0.0,-0.07455860972520349,0.0,0,0.033888888888888885,0.020408163265306124,0.019345238095238092,0.01288557751142785,0.0,0.0,False
"1,2,4-Trichlorobenzene",Clc1ccc(Cl)c(Cl)c1,-3.59,0.0,70.75,0.0,0.0,0.0,3.168078471566439,83.4803192872681,0.0,-0.10070609291135642,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
Methyl hexanoate,CCCCCC(=O)OC,-1.87,-1.455576559546313,2.177693761814742,0.24196597353497565,-9.448015122873345,0.10394091493383674,-0.8090844413142845,14.831118718033721,0.0,-0.06659436846102135,0.0,0,0.027777777777777776,0.01360544217687075,0.0,0.0,0.0,0.0,False
Ethyl acetate,CCOC(=O)C,-0.04,0.734693877551021,-35.3877551020408,53.08163265306121,0.0,0.0,-2.6552644051886944,15.937596267280513,0.0,0.05459787545509075,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
isocarbamid,C1N(C(=O)NCC(C)C)C(=O)NC1,-2.15,-6.164540816326531,-54.36734693877551,-122.97959183673473,-96.9795918367347,-0.8557990255102035,-6.247100344482011,51.29092978750197,0.0,-0.02496055535353028,0.0,0,0.02123456790123457,0.027048914804016843,0.013605442176870744,0.0,0.0,0.0,True
p-Toluenesulfonamide,Cc1ccc(cc1)S(=O)(=O)N,-1.74,-3.52,75.25,-68.0,73.5,0.260708415,6.206289358883264,2.9558995379795365,0.0,-0.03839262180097026,0.0,0,0.08854166666666667,0.0,0.0,0.0,0.0,0.0,True
Estradiol,CC12CCC3C(CCc4cc(O)ccc34)C2CCC1O,-5.03,4.950413223140491,42.280991735537185,80.29752066115705,-39.842975206611584,-0.18357609917355416,-1.8993771813831335,124.25675024184112,0.0,-0.06893101200824281,5.749511833283905,0,0.03015151515151516,0.030204081632653063,0.019244850718065,0.019543200878234888,0.01507908950617284,0.0,True
Hexestrol,CCC(C(CC)c1ccc(O)cc1)c2ccc(O)cc2,-4.43,-0.8027210884353777,-59.412698412698425,-29.75510204081633,-8.603174603174605,-0.635582857142857,-20.33615901874392,134.5010720370691,0.0,0.13080368817733815,11.49902366656781,0,0.023662551440329218,0.02018552875695733,0.018229166666666664,0.013101536911060715,0.008000000000000002,0.020610141822263034,True
p-Xylene,Cc1ccc(C)cc1,-2.77,1.1851851851851851,39.814814814814824,-37.03703703703704,0.0,0.0,8.706564651974318,116.93163962279075,0.0,-0.04171347531261338,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
Cyanazine,CCNc1nc(Cl)nc(NC(C)(C)C#N)n1,-3.15,-16.97384066587396,-206.6991676575505,-89.2473246135553,21.379310344827605,0.42525631034482536,33.660982927700445,37.52912700428297,0.0,-0.00582996255696025,6.069221312792274,0,0.04166666666666666,0.02291156462585034,0.01736111111111111,0.006172839506172837,0.0,0.0,True
Diphenylamine,N(c1ccccc1)c2ccccc2,-3.504,-2.0,6.625,-25.5,16.0625,0.043664784722222225,10.366790501264967,79.04636084900835,0.0,-0.1319003958263739,0.0,0,0.0013888888888888896,0.009795918367346938,0.012152777777777776,0.0,0.0,0.0,True
fluconazole,OC(Cn1cncn1)(Cn2cncn2)c3ccc(F)cc3F,-1.8,-1.4740484429065752,-78.39100346020761,100.8892733564014,-20.349480968858114,0.11934539792387526,2.422596350076529,133.42017225136814,0.0,-0.06870006033164996,0.0,0,0.029828431372549022,0.00895210609496324,0.012760552939124363,0.009824840429999156,0.012345679012345678,0.0,True
"2,2-Dimethylbutane",CCC(C)(C)C,-3.55,0.0,60.75,0.0,0.0,0.0,13.284597832931066,174.93772562663654,0.0,0.047429591781189696,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
Niridazole,O=C1NCCN1c2ncc(s2)N(=O)=O,-3.22,-6.3999999999999995,-162.0,5.0,-67.5,-1.4822884649999986,-13.905627911073568,33.737200130840485,0.0,0.14842457662316383,0.0,0,0.03022222222222222,0.027048914804016846,0.013605442176870744,0.0,0.0,0.0,True
bromopropylate,CC(C)OC(=O)C(O)(c1ccc(Br)cc1)c2ccc(Br)cc2,-4.93,-13.42936288088643,-58.25484764542941,156.01385041551248,134.0166204986149,0.9211152548476468,9.47355295653001,3.3527043528623093,0.0,-0.11623155871149443,0.0,0,0.027369281045751634,0.025632653061224493,0.016098484848484845,0.020889163746306595,0.008541666666666668,0.0,True
2-Nitropropane,CC(C)N(=O)=O,-0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.9643198083860133,0.0,-0.0380507038723323,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
"2,3-Dimethylnaphthalene",Cc1cc2ccccc2cc1C,-4.72,-0.9722222222222234,31.25,-50.0,37.5,0.03557399999999996,6.8336408605611805,120.73581111174624,0.0,0.0643285063153925,0.0,0,0.027777777777777783,0.04,0.0,0.0,0.0,0.0,False
2-Nonanone,CCCCCCCC(=O)C,-2.58,-0.2857142857142854,2.61224489795919,2.2857142857142927,1.632653061224492,-0.05593730612244882,-0.2937489776996684,19.31975081093196,0.0,-0.026948535283485914,0.0,0,0.02222222222222222,0.020408163265306124,0.020833333333333332,0.0,0.0,0.0,False
triamcinolone diacetate,CC(=O)OCC(=O)C3(O)C(CC4C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC34C)OC(C)=O,-4.13,-5.295857988165679,-18.478106508875765,124.66295857988166,-30.40189349112422,-1.4016268799999998,-25.05343412306818,83.59253285131014,0.0,0.026838947133991858,0.0,0,0.03934920634920634,0.02659863945578231,0.019838645334677083,0.015849020384167772,0.010873275236020335,0.009041837324665607,True
Cyclopentene,C1CC=CC1,-2.1,0.0,0.0,0.0,0.0,0.0,0.0,121.00255961304747,0.0,-0.022322745391152424,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
norbormide,OC(C1=CC2C5C(C1C2=C(c3ccccc3)c4ccccn4)C(=O)NC5=O)(c6ccccc6)c7ccccn7,-3.931,-23.942626953125,-110.00390625,-126.70703125,59.7421875,-0.7712395957031235,3.008585921410131,56.5599194302891,0.0,-0.21233451576290532,0.0,0,0.02379928315412187,0.020647415428756536,0.015047820203350158,0.008263158064745365,0.0037931034482758625,0.0026467887430454266,False
brompyrazone,c1ccccc1n2ncc(N)c(Br)c2(=O),-3.127,-4.119092627599243,-30.841209829867672,-256.6408317580341,-44.17769376181477,0.028737801512286998,12.718768781604394,23.55207906314982,0.0,-0.06750865203952859,5.687386274683562,0,0.029914529914529916,0.02467120181405896,0.018663194444444444,0.02040816326530612,0.0,0.0,True
4-methoxypteridine,COc1ncnc2nccnc12,-1.11,0.6049382716049367,-95.1111111111111,-45.88888888888888,40.33333333333334,0.19152133333333288,-7.944007166755521,47.46167742353631,0.0,-0.15613677759798875,5.879988336435371,0,0.02546296296296296,0.04,0.0,0.0,0.0,0.0,False
o-Chloronitrobenzene,Clc1ccccc1N(=O)=O,-2.55,1.020408163265306,-78.83673469387753,-21.551020408163264,0.0,0.0,4.349588223663292,14.951915107369421,0.0,-0.0015452381193711054,0.0,0,0.0625,0.0,0.0,0.0,0.0,0.0,False
Cyclooctane,C1CCCCCCC1,-4.15,1.7777777777777777,-1.0534782922554263e-14,44.44444444444444,0.0,0.0,-2.246100931421324e-14,308.013739823788,0.0,0.09959335054465654,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
Piperophos,CCCOP(=S)(OCCC)SCC(=O)N1CCCCC1C,-4.15,-2.0612244897959178,-270.28404831320273,-490.00791336942945,-385.4977092877968,-2.1313458671386964,-7.11954298084424,0.0,0.0,0.2692583475126922,0.0,0,0.021666666666666664,0.02231292517006802,0.012231691919191916,0.007516586881666246,0.007604166666666667,0.0051525354555657585,True
2-butenal,CC=CC=O,0.32,0.0,-15.396694214876025,0.0,0.0,0.0,4.369125056398875,67.37474836152381,0.0,-0.07001194812484687,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
Ethyl butyrate,CCCCCOC(=O)CC,-1.28,-1.745562130177515,-23.230769230769237,-8.863905325443787,-39.70414201183434,-0.22619678106508928,-3.791927341460766,12.384627089910452,0.0,-0.004671466807419111,0.0,0,0.02222222222222222,0.020408163265306124,0.010416666666666666,0.0,0.0,0.0,False
Methyl benzoate,COC(=O)c1ccccc1,-1.85,0.8024691358024695,-60.0,-14.0,27.0,0.1042845925925923,-4.973688484793865,25.357149097934567,0.0,0.07389724372572236,0.0,0,0.03819444444444445,0.04,0.0,0.0,0.0,0.0,False
Propoxur,CNC(=O)Oc1ccccc1OC(C)C,-2.05,-10.0,-63.648888888888905,-160.60000000000002,-70.63111111111111,-0.902074764444445,-13.216295589382053,16.23136194413249,0.0,0.0006691644395860548,11.49902366656781,0,0.02042483660130719,0.031243042671614096,0.015046296296296294,0.0,0.0,0.0,True
phthalimide,O=C1NC(=O)c2ccccc12,-2.61,2.640625,-34.0625,3.75,0.0,0.0,4.98607268604646,38.43333777868872,0.0,0.055614309551822796,0.0,0,0.0625,0.0,0.0,0.0,0.0,0.0,False
1-Octene,CCCCCCC=C,-4.44,-0.625,-2.6151920135614792e-15,-3.4046839421838127e-15,-8.333333333333337,-0.00790533333333346,-5.4940525857318725e-15,168.03942390215087,0.0,0.04345347937537501,0.0,0,0.018518518518518517,0.020408163265306124,0.0,0.0,0.0,0.0,False
Sucrose,OCC2OC(OC1(CO)OC(CO)C(O)C1O)C(O)C(O)C2O,0.79,-5.604938271604939,-31.87456790123457,-5.453827160493829,-66.5925925925926,0.14136800000000127,6.939259162523629,0.0,0.0,-0.11596572221184462,0.0,0,0.030607638888888886,0.024521541950113374,0.02026643990929705,0.014065811509789099,0.007946428571428571,0.0,False
RTI 12,CCN2c1nc(Cl)ccc1N(C)C(=O)c3cccnc23,-4.114,-10.107438016528926,-172.10743801652893,-155.97520661157023,167.99173553719012,0.5594674618916418,0.5074667210286726,48.99929634688978,0.0,-0.05700190565106111,0.0,1,0.02973958333333333,0.02259259259259259,0.007812499999999999,0.02040816326530612,0.0,0.0,True
p-Chloronitrobenzene,Clc1ccc(cc1)N(=O)=O,-2.92,1.020408163265306,17.16326530612245,51.591836734693864,0.0,0.0,3.759363624522292,16.461807009931363,0.0,-0.022874757280599355,0.0,0,0.07870370370370372,0.0,0.0,0.0,0.0,0.0,False
Primidone,CCC1(C(=O)NCNC1=O)c2ccccc2,-2.64,3.5200000000000036,-240.99555555555543,-12.675555555555558,55.61333333333334,0.2775026133333321,-5.579452065211489,7.703405630022123,0.0,0.005624929313255444,0.0,0,0.021701388888888888,0.028338192419825076,0.0,0.0,0.0,0.0,True
Fluvalinate,CC(C)C(Nc1ccc(cc1Cl)C(F)(F)F)C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2,-8.003,-10.814404432132958,11.289012003693458,-7.32440751000309,48.424438288704216,-0.6907014416743611,18.055690984294134,0.9892543616501708,0.0,-0.19199692280208464,17.568244979360085,0,0.026748971193415638,0.01717425431711146,0.015509259259259259,0.013443072702331962,0.006263586956521741,0.00892601479111743,False
Estrone,CC12CCC3C(CCc4cc(O)ccc34)C2CCC1=O,-3.955,6.167800453514742,22.2448979591837,86.49433106575964,-31.43990929705215,-0.21928824489795926,-4.410808347789295,114.05301805371309,0.0,-0.22419271133028262,5.749511833283905,0,0.03015151515151516,0.030204081632653063,0.019244850718065,0.019543200878234888,0.01507908950617284,0.0,True
D-fenchone,CC2(C)C1CCC(C)(C1)C2=O,-1.85,6.954732510288063,-7.7407407407407405,133.7037037037037,0.0,0.0,-1.8001823809918986,0.0,0.0,-0.0253016098316618,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
